Date,Value
2019-03-07 03,29.8519992
2019-03-07 04,28.49749875
2019-03-07 05,33.1279992
2019-03-07 06,36.879998799999996
2019-03-07 07,44.5259994
2019-03-07 08,44.552499
2019-03-07 09,39.1159986
2019-03-07 10,38.1559996
2019-03-07 11,34.73749825
2019-03-07 12,34.055999
2019-03-07 13,39.565999600000005
2019-03-07 14,41.0799984
2019-03-07 15,41.919999000000004
2019-03-07 16,38.63399880000001
2019-03-07 17,37.0499994
2019-03-07 18,36.897498999999996
2019-03-07 19,39.0819998
2019-03-07 20,39.9419992
2019-03-07 21,41.2299996
2019-03-07 22,38.55749975
2019-03-07 23,39.8579996
2019-03-08 00,43.32199859999999
2019-03-08 01,42.5424995
2019-03-08 02,42.101998800000004
2019-03-08 03,40.8999986
2019-03-08 04,40.7619994
2019-03-08 05,41.1375
2019-03-08 06,43.581998399999996
2019-03-08 07,47.2299986
2019-03-08 08,45.9375
2019-03-08 09,46.575998799999994
2019-03-08 10,48.611999600000004
2019-03-08 11,46.807498
2019-03-08 12,47.2979988
2019-03-08 13,46.9679994
2019-03-08 14,42.9059996
2019-03-08 15,41.48249825
2019-03-08 16,38.0479988
2019-03-08 17,36.427999799999995
2019-03-08 18,35.852499
2019-03-08 19,36.7159996
2019-03-08 20,40.382499
2019-03-08 21,40.8539992
2019-03-08 22,41.9299995
2019-03-08 23,40.3699988
2019-03-09 00,38.3139984
2019-03-09 01,34.947500000000005
2019-03-09 02,33.123998
2019-03-09 03,33.1019998
2019-03-09 04,32.8079996
2019-03-09 05,35.419999
2019-03-09 06,40.9399986
2019-03-09 07,43.6539986
2019-03-09 08,45.40749925
2019-03-09 09,44.469998200000006
2019-03-09 10,45.2699988
2019-03-09 11,42.619999
2019-03-09 12,41.092499749999995
2019-03-09 13,40.63399880000001
2019-03-09 14,38.879999
2019-03-09 15,39.617498499999996
2019-03-09 16,39.4799986
2019-03-09 17,44.3699998
2019-03-09 18,48.589999399999996
2019-03-09 19,48.5999985
2019-03-09 20,48.5739982
2019-03-09 21,49.0799988
2019-03-09 22,44.524998749999995
2019-03-09 23,41.3439988
2019-03-10 00,36.1159988
2019-03-10 01,31.041999999999994
2019-03-10 02,29.234999500000004
2019-03-10 03,29.8979988
2019-03-10 04,30.375999200000003
2019-03-10 05,31.812499000000003
2019-03-10 06,31.3619988
2019-03-10 07,30.4659992
2019-03-10 08,30.4419984
2019-03-10 09,30.902499249999998
2019-03-10 10,28.3879994
2019-03-10 11,27.2719994
2019-03-10 12,27.67333233333333
2019-03-10 13,30.397499500000002
2019-03-10 14,30.019998999999995
2019-03-10 15,30.803998999999997
2019-03-10 16,27.911999200000004
2019-03-10 17,27.48249975
2019-03-10 18,28.1779996
2019-03-10 19,28.273998800000005
2019-03-10 20,30.1624995
2019-03-10 21,30.8599994
2019-03-10 22,31.657998799999994
2019-03-10 23,35.163999200000006
2019-03-11 00,33.80249925
2019-03-11 01,34.64599940000001
2019-03-11 02,31.327999799999997
2019-03-11 03,29.762499249999998
2019-03-11 04,29.531999199999994
2019-03-11 05,36.93199919999999
2019-03-11 06,41.035999000000004
2019-03-11 07,49.90749925000001
2019-03-11 08,81.06599880000002
2019-03-11 09,52.627999
2019-03-11 10,48.7275
2019-03-11 11,47.959998
2019-03-11 12,46.3519998
2019-03-11 13,42.2259988
2019-03-11 14,40.50499925
2019-03-11 15,36.5699988
2019-03-11 16,32.4559996
2019-03-11 17,31.3924995
2019-03-11 18,31.683999600000003
2019-03-11 19,35.1379996
2019-03-11 20,37.765999400000005
2019-03-11 21,41.8499995
2019-03-11 22,40.801999
2019-03-11 23,39.547999600000004
2019-03-12 00,38.812499
2019-03-12 01,37.7299996
2019-03-12 02,35.0459992
2019-03-12 03,31.8399992
2019-03-12 04,31.0824995
2019-03-12 05,32.309999600000005
2019-03-12 06,38.763999
2019-03-12 07,39.949998750000006
2019-03-12 08,36.715999599999996
2019-03-12 09,37.169999000000004
2019-03-12 10,32.073999400000005
2019-03-12 11,28.52999975
2019-03-12 12,27.159999200000005
2019-03-12 13,23.905999
2019-03-12 14,21.12999975
2019-03-12 15,22.437999999999995
2019-03-12 16,23.3339994
2019-03-12 17,24.5759996
2019-03-12 18,26.42749975
2019-03-12 19,27.691999799999998
2019-03-12 20,28.742499000000002
2019-03-12 21,29.779999333333336
2019-03-12 22,31.4019988
2019-03-12 23,29.3499996
2019-03-13 00,29.414999500000004
2019-03-13 01,29.5079994
2019-03-13 02,31.115999199999997
2019-03-13 03,30.0459992
2019-03-13 04,31.282498750000002
2019-03-13 05,31.825999000000003
2019-03-13 06,37.3699988
2019-03-13 07,35.74999975
2019-03-13 08,36.2719994
2019-03-13 09,138.31999660000002
2019-03-13 10,153.973999
2019-03-13 11,172.08249675000002
2019-03-13 12,138.37200019999997
2019-03-13 13,121.9879972
2019-03-13 14,96.76249899999999
2019-03-13 15,79.9219986
2019-03-13 16,64.0519982
2019-03-13 17,53.8139992
2019-03-13 18,46.57749925
2019-03-13 19,42.6779992
2019-03-13 20,41.5079992
2019-03-13 21,42.9174985
2019-03-13 22,44.79999840000001
2019-03-13 23,43.8439994
2019-03-14 00,45.341999
2019-03-14 01,44.494998
2019-03-14 02,43.2119978
2019-03-14 03,40.999999
2019-03-14 04,43.10999875
2019-03-14 05,44.8159988
2019-03-14 06,45.1999994
2019-03-14 07,45.019999
2019-03-14 08,49.819998999999996
2019-03-14 09,50.6179992
2019-03-14 10,47.8079996
2019-03-14 11,46.079999
2019-03-14 12,40.554000200000004
2019-03-14 13,36.2439994
2019-03-14 14,32.375999
2019-03-14 15,29.027499000000002
2019-03-14 16,25.767999399999997
2019-03-14 17,24.8779996
2019-03-14 18,26.03249925
2019-03-14 19,25.6699992
2019-03-14 20,25.9759994
2019-03-14 21,26.661999400000003
2019-03-14 22,27.5174995
2019-03-14 23,27.2819996
2019-03-15 00,24.5839992
2019-03-15 01,23.749999
2019-03-15 02,21.8719992
2019-03-15 03,22.7479996
2019-03-15 04,25.1199998
2019-03-15 05,28.2049995
2019-03-15 06,35.927999799999995
2019-03-15 07,46.1359984
2019-03-15 08,49.07249924999999
2019-03-15 09,48.20799939999999
2019-03-15 10,54.5159988
2019-03-15 11,53.7679992
2019-03-15 12,51.63249875
2019-03-15 13,48.6239992
2019-03-15 14,47.1479996
2019-03-15 15,48.3049995
2019-03-15 16,45.57199860000001
2019-03-15 17,45.59249875
2019-03-15 18,40.943998799999996
2019-03-15 19,38.99499775
2019-03-15 20,38.6039982
2019-03-15 21,37.305999
2019-03-15 22,35.78249925
2019-03-15 23,34.0439984
2019-03-16 00,29.6839996
2019-03-16 01,28.249999600000002
2019-03-16 02,26.077499500000002
2019-03-16 03,26.047998999999997
2019-03-16 04,27.403999199999998
2019-03-16 05,29.03749925
2019-03-16 06,30.157999399999994
2019-03-16 07,32.3019994
2019-03-16 08,35.0659996
2019-03-16 09,37.4224995
2019-03-16 10,40.077999
2019-03-16 11,43.6659986
2019-03-16 12,45.87999800000001
2019-03-16 13,48.4539994
2019-03-16 14,46.5659988
2019-03-16 15,42.149998999999994
2019-03-16 16,37.92749975
2019-03-16 17,34.4759996
2019-03-16 18,32.5519992
2019-03-16 19,31.8625
2019-03-16 20,31.375999
2019-03-16 21,34.4519996
2019-03-16 22,34.097998800000006
2019-03-16 23,34.04749975
2019-03-17 00,34.4279992
2019-03-17 01,29.443998999999998
2019-03-17 02,26.542499
2019-03-17 03,24.899999200000003
2019-03-17 04,24.6839996
2019-03-17 05,27.655999400000002
2019-03-17 06,28.1974995
2019-03-17 07,31.3499996
2019-03-17 08,34.405999800000004
2019-03-17 09,36.785
2019-03-17 10,40.6999986
2019-03-17 11,40.755998999999996
2019-03-17 12,37.6679994
2019-03-17 13,36.029998750000004
2019-03-17 14,35.0899992
2019-03-17 15,34.285999600000004
2019-03-17 16,30.539999499999997
2019-03-17 17,28.227999999999998
2019-03-17 18,32.2739998
2019-03-17 19,32.649998999999994
2019-03-17 20,34.162498
2019-03-17 21,32.855998799999995
2019-03-17 22,33.1839992
2019-03-17 23,30.70999975
2019-03-18 00,29.5399992
2019-03-18 01,25.515999200000003
2019-03-18 02,25.319999399999997
2019-03-18 03,22.699999499999997
2019-03-18 04,25.995999400000006
2019-03-18 05,29.019998800000003
2019-03-18 06,38.135000250000004
2019-03-18 07,69.97799760000001
2019-03-18 08,95.2379974
2019-03-18 09,63.10999875
2019-03-18 10,61.067998599999996
2019-03-18 11,61.3899988
2019-03-18 12,58.957998599999996
2019-03-18 13,53.41749875
2019-03-18 14,55.985999400000004
2019-03-18 15,52.655998999999994
2019-03-18 16,50.52249925
2019-03-18 17,44.4479996
2019-03-18 18,42.773999999999994
2019-03-18 19,42.6279998
2019-03-18 20,38.902499
2019-03-18 21,51.5299988
2019-03-18 22,50.4259998
2019-03-18 23,186.08499325000003
2019-03-19 00,130.9859954
2019-03-19 01,80.0459994
2019-03-19 02,62.3179978
2019-03-19 03,50.9799985
2019-03-19 04,43.2359986
2019-03-19 05,37.9899996
2019-03-19 06,33.529999249999996
2019-03-19 07,55.68799800000001
2019-03-19 08,42.852498000000004
2019-03-19 09,38.2999995
2019-03-19 10,141.095996
2019-03-19 11,63.937498999999995
2019-03-19 12,60.5374985
2019-03-19 13,63.95399999999999
2019-03-19 14,59.58999825
2019-03-19 15,56.6899986
2019-03-19 16,44.0979988
2019-03-19 17,42.955999199999994
2019-03-19 18,46.557498
2019-03-19 19,44.005998999999996
2019-03-19 20,36.289998600000004
2019-03-19 21,33.57249925
2019-03-19 22,31.2779994
2019-03-19 23,31.3399988
2019-03-20 00,25.879999400000003
2019-03-20 01,21.7299995
2019-03-20 02,22.749999799999998
2019-03-20 03,19.4299994
2019-03-20 04,18.527499249999998
2019-03-20 05,25.7879994
2019-03-20 06,32.525999
2019-03-20 07,36.3039998
2019-03-20 08,31.659999499999998
2019-03-20 09,32.38199840000001
2019-03-20 10,25.8379998
2019-03-20 11,28.21749975
2019-03-20 12,35.632
2019-03-20 13,41.9579986
2019-03-20 14,44.611999399999995
2019-03-20 15,43.767499
2019-03-20 16,47.79199820000001
2019-03-20 17,48.1379982
2019-03-20 18,43.59249875
2019-03-20 19,50.9839988
2019-03-20 20,51.0939988
2019-03-20 21,45.7299985
2019-03-20 22,44.324
2019-03-20 23,44.99599920000001
2019-03-21 00,42.691998999999996
2019-03-21 01,41.90999875
2019-03-21 02,39.52749925
2019-03-21 03,38.391999
2019-03-21 04,35.902500249999996
2019-03-21 05,36.68599919999999
2019-03-21 06,40.2299986
2019-03-21 07,43.80799939999999
2019-03-21 08,97.00249675
2019-03-21 09,98.07999720000001
2019-03-21 10,97.9599982
2019-03-21 11,84.19249725
2019-03-21 12,66.4839998
2019-03-21 13,54.0039984
2019-03-21 14,48.409998200000004
2019-03-21 15,45.05999825
2019-03-21 16,40.5119994
2019-03-21 17,40.9179986
2019-03-21 18,39.6674985
2019-03-21 19,40.891999799999994
2019-03-21 20,45.855999
2019-03-21 21,48.00199980000001
2019-03-21 22,52.8449995
2019-03-21 23,56.121998600000005
2019-03-22 00,54.1039984
2019-03-22 01,48.614999749999996
2019-03-22 02,47.083998799999996
2019-03-22 03,45.561999799999995
2019-03-22 04,42.83249975
2019-03-22 05,41.295998399999995
2019-03-22 06,40.8019996
2019-03-22 07,40.7179992
2019-03-22 08,42.15749925
2019-03-22 09,38.021999400000006
2019-03-22 10,74.76799919999999
2019-03-22 11,95.414997
2019-03-22 12,104.56399839999999
2019-03-22 13,81.2819976
2019-03-22 14,72.44799660000001
2019-03-22 15,64.25249875
2019-03-22 16,54.6159988
2019-03-22 17,47.9099992
2019-03-22 18,44.347499
2019-03-22 19,42.517999200000006
2019-03-22 20,44.5419984
2019-03-22 21,46.695999
2019-03-22 22,51.0824975
2019-03-22 23,53.001999
2019-03-23 00,53.975998600000004
2019-03-23 01,51.004999250000004
2019-03-23 02,46.545999800000004
2019-03-23 03,44.0159996
2019-03-23 04,44.3679984
2019-03-23 05,46.29499824999999
2019-03-23 06,44.841999
2019-03-23 07,45.8879972
2019-03-23 08,47.2999995
2019-03-23 09,44.6519992
2019-03-23 10,41.5879988
2019-03-23 11,40.501999
2019-03-23 12,37.614999749999996
2019-03-23 13,36.9179994
2019-03-23 14,32.94199880000001
2019-03-23 15,31.544999
2019-03-23 16,31.2759998
2019-03-23 17,29.043998999999996
2019-03-23 18,32.517999
2019-03-23 19,31.9624985
2019-03-23 20,35.269999
2019-03-23 21,38.463999
2019-03-23 22,38.4849995
2019-03-23 23,37.563999
2019-03-24 00,33.4439992
2019-03-24 01,27.651999600000003
2019-03-24 02,26.624999499999998
2019-03-24 03,23.363999200000002
2019-03-24 04,27.761999600000003
2019-03-24 05,32.244999
2019-03-24 06,34.6620002
2019-03-24 07,37.3999994
2019-03-24 08,36.3379996
2019-03-24 09,34.389998500000004
2019-03-24 10,30.301999799999997
2019-03-24 11,28.0919994
2019-03-24 12,27.584999500000002
2019-03-24 13,25.339999400000004
2019-03-24 14,24.5539998
2019-03-24 15,25.1939996
2019-03-24 16,24.224999999999998
2019-03-24 17,23.209999200000002
2019-03-24 18,24.4139992
2019-03-24 19,25.73249975
2019-03-24 20,27.741999800000002
2019-03-24 21,32.9379994
2019-03-24 22,34.7079992
2019-03-24 23,35.0175
2019-03-25 00,33.0959992
2019-03-25 01,36.3699996
2019-03-25 02,33.42499925
2019-03-25 03,32.923999200000004
2019-03-25 04,35.4139992
2019-03-25 05,39.5199982
2019-03-25 06,48.9399995
2019-03-25 07,47.5979988
2019-03-25 08,119.56666566666667
2019-03-25 09,43.9899994
2019-03-25 10,87.82666266666666
2019-03-25 11,114.211998
2019-03-25 12,100.437498
2019-03-25 13,75.7779984
2019-03-25 14,66.197998
2019-03-25 15,59.349998500000005
2019-03-25 16,51.4399996
2019-03-25 17,46.321999399999996
2019-03-25 18,42.5959984
2019-03-25 19,43.787499249999996
2019-03-25 20,43.9179992
2019-03-25 21,45.9859994
2019-03-25 22,43.00499925
2019-03-25 23,43.5519988
2019-03-26 00,40.821999399999996
2019-03-26 01,38.1699994
2019-03-26 02,34.53749925
2019-03-26 03,33.373999
2019-03-26 04,32.70749925
2019-03-26 05,35.06499975
2019-03-26 06,38.8699996
2019-03-26 07,88.7759978
2019-03-26 08,139.20199739999998
2019-03-26 09,102.94749825
2019-03-26 10,123.48799900000002
2019-03-26 11,83.4239976
2019-03-26 12,71.69499975000001
2019-03-26 13,60.38199860000001
2019-03-26 14,54.163998400000004
2019-03-26 15,46.219999
2019-03-26 16,43.23999975
2019-03-26 17,40.6519988
2019-03-26 18,40.017998399999996
2019-03-26 19,35.86999875
2019-03-26 20,35.243999
2019-03-26 21,32.089997999999994
2019-03-26 22,31.485999800000002
2019-03-26 23,30.4075
2019-03-27 00,30.199999000000002
2019-03-27 01,26.5459996
2019-03-27 02,23.71249975
2019-03-27 03,22.8119992
2019-03-27 04,25.0039994
2019-03-27 05,28.8059994
2019-03-27 06,35.057499
2019-03-27 07,36.3439996
2019-03-27 08,89.6099966
2019-03-27 09,98.81999975
2019-03-27 10,87.1274985
2019-03-27 11,83.40999774999999
2019-03-27 12,67.94249599999999
2019-03-27 13,59.10599979999999
2019-03-27 14,50.269998799999996
2019-03-27 15,44.9779982
2019-03-27 16,34.77999975
2019-03-27 17,30.255999600000003
2019-03-27 18,31.203999399999997
2019-03-27 19,29.374999250000002
2019-03-27 20,28.065999599999998
2019-03-27 21,26.64999933333333
2019-03-27 22,26.072499750000002
2019-03-27 23,29.5079994
2019-03-28 00,29.974999500000003
2019-03-28 01,27.3459992
2019-03-28 02,25.1039998
2019-03-28 03,23.8239994
2019-03-28 04,24.0274995
2019-03-28 05,24.2579998
2019-03-28 06,31.1199998
2019-03-28 07,39.5899985
2019-03-28 08,46.9259988
2019-03-28 09,53.074998750000006
2019-03-28 10,57.9674985
2019-03-28 11,58.563998600000005
2019-03-28 12,60.3219984
2019-03-28 13,60.8099984
2019-03-28 14,65.8999995
2019-03-28 15,64.93399819999999
2019-03-28 16,61.39599919999999
2019-03-28 17,58.4849985
2019-03-28 18,59.913999000000004
2019-03-28 19,60.0059992
2019-03-28 20,57.919999
2019-03-28 21,55.272498999999996
2019-03-28 22,50.8679984
2019-03-28 23,46.123999000000005
2019-03-29 00,40.72999875
2019-03-29 01,33.063998399999996
2019-03-29 02,27.053999200000003
2019-03-29 03,22.9159994
2019-03-29 04,20.0949995
2019-03-29 05,18.355999399999998
2019-03-29 06,20.425999400000002
2019-03-29 07,26.364998999999997
2019-03-29 08,28.4319992
2019-03-29 09,32.6019986
2019-03-29 10,34.4139992
2019-03-29 11,34.415
2019-03-29 12,37.8639998
2019-03-29 13,39.2559998
2019-03-29 14,40.61749825
2019-03-29 15,40.7519986
2019-03-29 16,39.9899986
2019-03-29 17,39.2819992
2019-03-29 18,42.14999950000001
2019-03-29 19,41.867999399999995
2019-03-29 20,43.0599992
2019-03-29 21,40.63749875
2019-03-29 22,39.195999
2019-03-29 23,38.279999600000004
2019-03-30 00,34.2020002
2019-03-30 01,29.479999
2019-03-30 02,25.649999400000002
2019-03-30 03,22.731999599999998
2019-03-30 04,23.73749925
2019-03-30 05,26.7719992
2019-03-30 06,31.3839988
2019-03-30 07,31.895999
2019-03-30 08,32.20249975
2019-03-30 09,30.377999
2019-03-30 10,27.787999000000003
2019-03-30 11,27.9774995
2019-03-30 12,28.471999399999998
2019-03-30 13,24.0379996
2019-03-30 14,27.215999599999996
2019-03-30 15,29.487499
2019-03-30 16,30.383999199999998
2019-03-30 17,30.2979994
2019-03-30 18,29.68249925
2019-03-30 19,31.515999799999996
2019-03-30 20,38.833998799999996
2019-03-30 21,44.393998599999996
2019-03-30 22,48.17999925
2019-03-30 23,51.08399860000001
2019-03-31 00,50.27199879999999
2019-03-31 01,49.6674985
2019-03-31 02,49.4199988
2019-03-31 03,45.237998000000005
2019-03-31 04,40.7519982
2019-03-31 05,37.00999925
2019-03-31 06,33.69199999999999
2019-03-31 07,30.997999400000005
2019-03-31 08,28.302499750000003
2019-03-31 09,27.6999998
2019-03-31 10,27.783999599999998
2019-03-31 11,30.891999199999997
2019-03-31 12,35.78499875
2019-03-31 13,43.2039994
2019-03-31 14,47.677499
2019-03-31 15,50.38499925
2019-03-31 16,47.747998599999995
2019-03-31 17,46.537998800000004
2019-03-31 18,48.13199899999999
2019-03-31 19,48.0024985
2019-03-31 20,50.073999
2019-03-31 21,53.719998999999994
2019-03-31 22,59.8949975
2019-03-31 23,53.16999880000001
2019-04-01 00,48.2359986
2019-04-01 01,41.1799995
2019-04-01 02,36.814
2019-04-01 03,34.005998999999996
2019-04-01 04,40.9579986
2019-04-01 05,110.24249850000001
2019-04-01 06,109.63400120000001
2019-04-01 07,247.86799919999999
2019-04-01 08,233.8849905
2019-04-01 09,296.1220032
2019-04-01 10,226.047998
2019-04-01 11,154.497998
2019-04-01 12,126.7374975
2019-04-01 13,109.46799779999999
2019-04-01 14,92.129999
2019-04-01 15,88.26000025
2019-04-01 16,73.2879986
2019-04-01 17,63.02799980000001
2019-04-01 18,60.7719986
2019-04-01 19,54.98999766666666
2019-04-01 20,55.07249850000001
2019-04-01 21,50.77399820000001
2019-04-01 22,44.0079986
2019-04-01 23,39.5559988
2019-04-02 00,34.33249925
2019-04-02 01,30.144999750000004
2019-04-02 02,28.1399992
2019-04-02 03,26.75499925
2019-04-02 04,28.0279992
2019-04-02 05,85.35199700000001
2019-04-02 06,97.48999775
2019-04-02 07,59.00799780000001
2019-04-02 08,43.4539986
2019-04-02 09,38.5759988
2019-04-02 10,33.3524995
2019-04-02 11,34.3479994
2019-04-02 12,33.8439998
2019-04-02 13,32.9375
2019-04-02 14,32.6059992
2019-04-02 15,37.825999599999996
2019-04-02 16,36.37399800000001
2019-04-02 17,36.937499
2019-04-02 18,36.2739996
2019-04-02 19,37.655999800000004
2019-04-02 20,38.3274995
2019-04-02 21,36.233998799999995
2019-04-02 22,32.307999
2019-04-02 23,28.528000000000002
2019-04-03 00,24.8724995
2019-04-03 01,22.559999599999998
2019-04-03 02,23.797999599999997
2019-04-03 03,24.69749925
2019-04-03 04,28.1879996
2019-04-03 05,30.809999400000002
2019-04-03 06,35.473999
2019-04-03 07,37.707499500000004
2019-04-03 08,35.173999800000004
2019-04-03 09,33.2719986
2019-04-03 10,32.167499500000005
2019-04-03 11,29.873999399999995
2019-04-03 12,32.80399919999999
2019-04-03 13,33.303999
2019-04-03 14,35.0474985
2019-04-03 15,36.867999399999995
2019-04-03 16,34.037999799999994
2019-04-03 17,32.2949985
2019-04-03 18,31.441998800000004
2019-04-03 19,31.875999200000003
2019-04-03 20,31.0339988
2019-04-03 21,30.199999666666667
2019-04-03 22,29.867999399999995
2019-04-03 23,29.355999399999995
2019-04-04 00,31.414999
2019-04-04 01,28.7279992
2019-04-04 02,26.577999400000003
2019-04-04 03,22.8099996
2019-04-04 04,25.36499925
2019-04-04 05,27.129999400000003
2019-04-04 06,23.3479998
2019-04-04 07,21.13749925
2019-04-04 08,22.95
2019-04-04 09,22.2779998
2019-04-04 10,24.1139994
2019-04-04 11,25.322499500000003
2019-04-04 12,21.2979992
2019-04-04 13,21.385999400000003
2019-04-04 14,18.675
2019-04-04 15,18.543999200000002
2019-04-04 16,17.817999399999998
2019-04-04 17,14.6599996
2019-04-04 18,17.48249975
2019-04-04 19,19.9239998
2019-04-04 20,24.3799992
2019-04-04 21,28.536666333333333
2019-04-04 22,33.86999920000001
2019-04-04 23,39.5959984
2019-04-05 00,46.4499994
2019-04-05 01,50.3274995
2019-04-05 02,55.83399959999999
2019-04-05 03,58.1799988
2019-04-05 04,63.597497000000004
2019-04-05 05,73.739998
2019-04-05 06,97.00399780000001
2019-04-05 07,103.7739976
2019-04-05 08,94.7249965
2019-04-05 09,90.581999
2019-04-05 10,78.1719986
2019-04-05 11,65.94749825
2019-04-05 12,53.973998200000004
2019-04-05 13,46.5759986
2019-04-05 14,40.4499992
2019-04-05 15,34.35249875
2019-04-05 16,31.603998999999998
2019-04-05 17,29.2459992
2019-04-05 18,26.307499749999998
2019-04-05 19,29.537999000000003
2019-04-05 20,26.827499500000002
2019-04-05 21,26.872499500000004
2019-04-05 22,25.2499994
2019-04-05 23,22.9179996
2019-04-06 00,20.429999600000002
2019-04-06 01,19.097499999999997
2019-04-06 02,17.9699996
2019-04-06 03,20.171999
2019-04-06 04,22.6275
2019-04-06 05,24.679999399999996
2019-04-06 06,25.4559994
2019-04-06 07,29.645999
2019-04-06 08,25.549999500000002
2019-04-06 09,25.3939992
2019-04-06 10,24.3279996
2019-04-06 11,24.7024995
2019-04-06 12,24.4659996
2019-04-06 13,27.9119996
2019-04-06 14,25.803999600000004
2019-04-06 15,27.3824995
2019-04-06 16,26.8179996
2019-04-06 17,25.2279994
2019-04-06 18,23.377499500000003
2019-04-06 19,23.4679992
2019-04-06 20,23.3559992
2019-04-06 21,21.709999599999996
2019-04-06 22,20.6674995
2019-04-06 23,18.907999999999998
2019-04-07 00,19.8959992
2019-04-07 01,18.27499975
2019-04-07 02,18.4359994
2019-04-07 03,18
2019-04-07 04,20.381999599999997
2019-04-07 05,23.354999499999998
2019-04-07 06,24.2159996
2019-04-07 07,24.1199996
2019-04-07 08,24.5899995
2019-04-07 09,27.7699994
2019-04-07 10,31.7499992
2019-04-07 11,34.04599879999999
2019-04-07 12,36.4975005
2019-04-07 13,35.6519992
2019-04-07 14,34.731999200000004
2019-04-07 15,34.98249875
2019-04-07 16,29.7419992
2019-04-07 17,29.7759994
2019-04-07 18,29.9079996
2019-04-07 19,28.75749925
2019-04-07 20,29.117999200000003
2019-04-07 21,28.917999200000004
2019-04-07 22,29.0974995
2019-04-07 23,28.8019994
2019-04-08 00,27.2399994
2019-04-08 01,24.285999399999998
2019-04-08 02,22.31749975
2019-04-08 03,22.261999199999998
2019-04-08 04,21.967999400000004
2019-04-08 05,76.43499975
2019-04-08 06,90.4599982
2019-04-08 07,46.703998600000006
2019-04-08 08,135.6299974
2019-04-08 09,236.61249175
2019-04-08 10,137.073334
2019-04-08 11,55.0299988
2019-04-08 12,45.467999400000004
2019-04-08 13,40.30249875
2019-04-08 14,36.4259994
2019-04-08 15,33.8799986
2019-04-08 16,31.905999200000004
2019-04-08 17,34.1574995
2019-04-08 18,29.221999599999997
2019-04-08 19,28.105999599999997
2019-04-08 20,25.949999249999998
2019-04-08 21,21.641999600000002
2019-04-08 22,19.6499996
2019-04-08 23,19.201998999999997
2019-04-09 00,18.665
2019-04-09 01,18.254
2019-04-09 02,18.4299998
2019-04-09 03,19.76499975
2019-04-09 04,22.149999599999997
2019-04-09 05,22.9739998
2019-04-09 06,23.623999399999995
2019-04-09 07,24.152499249999998
2019-04-09 08,21.159999399999997
2019-04-09 09,21.3239996
2019-04-09 10,20.315
2019-04-09 11,19.6579992
2019-04-09 12,20.0019994
2019-04-09 13,23.093999000000004
2019-04-09 14,26.154999250000003
2019-04-09 15,26.885999399999996
2019-04-09 16,25.995999599999998
2019-04-09 17,25.03499975
2019-04-09 18,23.759999599999997
2019-04-09 19,24.6699996
2019-04-09 20,23.833999799999997
2019-04-09 21,22.914999
2019-04-09 22,24.209999666666665
2019-04-09 23,21.401999800000002
2019-04-10 00,23.755000000000003
2019-04-10 01,22.1359998
2019-04-10 02,21.6039992
2019-04-10 03,22.672499249999998
2019-04-10 04,24.555999399999997
2019-04-10 05,28.567999199999996
2019-04-10 06,30.205999400000003
2019-04-10 07,28.7375
2019-04-10 08,28.805999399999997
2019-04-10 09,29.103999799999997
2019-04-10 10,29.46749925
2019-04-10 11,29.359999600000002
2019-04-10 12,30.767999200000002
2019-04-10 13,31.8859996
2019-04-10 14,30.292499
2019-04-10 15,27.7259996
2019-04-10 16,25.8199994
2019-04-10 17,24.337499750000003
2019-04-10 18,24.2399998
2019-04-10 19,24.3019996
2019-04-10 20,24.9119994
2019-04-10 21,26.1249995
2019-04-10 22,27.349999249999996
2019-04-10 23,29.529999399999998
2019-04-11 00,29.354999
2019-04-11 01,29.1099994
2019-04-11 02,28.649999200000003
2019-04-11 03,28.764999
2019-04-11 04,64.6219994
2019-04-11 05,145.96599740000002
2019-04-11 06,100.509996
2019-04-11 07,83.60749625
2019-04-11 08,141.64599600000003
2019-04-11 09,194.1859956
2019-04-11 10,149.059994
2019-04-11 11,119.88599840000002
2019-04-11 12,94.5259978
2019-04-11 13,78.79399719999999
2019-04-11 14,67.784996
2019-04-11 15,54.545999200000004
2019-04-11 16,45.3059988
2019-04-11 17,39.319999749999994
2019-04-11 18,36.711999399999996
2019-04-11 19,33.05333366666667
2019-04-11 20,32.6799994
2019-04-11 21,30.027500000000003
2019-04-11 22,31.77499975
2019-04-11 23,32.738
2019-04-12 00,33.321999600000005
2019-04-12 01,33.8799995
2019-04-12 02,33.5899994
2019-04-12 03,32.6859992
2019-04-12 04,31.9799998
2019-04-12 05,35.042500000000004
2019-04-12 06,42.3819994
2019-04-12 07,56.6139986
2019-04-12 08,71.31999875
2019-04-12 09,107.46666466666666
2019-04-12 10,101.7059966
2019-04-12 11,79.0759982
2019-04-12 12,69.5319976
2019-04-12 13,63.017499
2019-04-12 14,57.9799988
2019-04-12 15,51.9159992
2019-04-12 16,46.462498499999995
2019-04-12 17,39.669999000000004
2019-04-12 18,38.8859992
2019-04-12 19,36.395999
2019-04-12 20,35.11999875000001
2019-04-12 21,34.647999
2019-04-12 22,33.5019992
2019-04-12 23,33.93249875
2019-04-13 00,30.921999600000003
2019-04-13 01,27.5119994
2019-04-13 02,25.501999400000003
2019-04-13 03,22.102498999999998
2019-04-13 04,22.659999799999998
2019-04-13 05,23.4939994
2019-04-13 06,25.17999975
2019-04-13 07,24.2359996
2019-04-13 08,23.4839996
2019-04-13 09,21.7099996
2019-04-13 10,19.64249975
